date,temp_max_C,temp_max_C_lower80,temp_max_C_upper80,temp_min_C,temp_min_C_lower80,temp_min_C_upper80,precip_mm,precip_mm_lower80,precip_mm_upper80,rel_humidity_pct,rel_humidity_pct_lower80,rel_humidity_pct_upper80,sun_hours,sun_hours_lower80,sun_hours_upper80
2027-08-01,21.763130831734507,20.477092167869046,23.04916949559997,12.771185876479095,11.726058625537938,13.816313127420251,278.99809081001695,219.5606862193897,338.4354954006442,78.28629077018665,70.21525346334218,86.35732807703113,3.021847220454893,1.5446124868974351,4.499081954012351
2027-09-01,22.59823069053962,21.310434382024102,23.886026999055137,12.18659132792773,11.137341362235237,13.235841293620222,216.30043846793893,156.8628956347221,275.73798130115574,74.51980357546296,66.44866768657202,82.5909394643539,4.3490648734886985,2.871830139931218,5.826299607046179
2027-10-01,23.83450618318199,22.54563353449281,25.123378831871168,11.596492533582751,10.544188691663766,12.648796375501735,32.642195097920194,-26.79536654087437,92.07975673671476,61.080333880301936,53.009188836157485,69.1514789244464,6.817020026678155,5.339785293120674,8.294254760235635
2027-11-01,24.46048441201008,23.170952356620084,25.750016467400073,9.79163036678816,8.737062370247946,10.846198363328375,6.118257819454381,-53.31930637046899,65.55582200937775,54.48463959159746,46.41349414694034,62.555785036254576,9.428401453049498,7.951166719492397,10.905636186606598
2027-12-01,24.47057361313456,23.180637475137544,25.76050975113158,9.639242596836608,8.582994855471425,10.695490338201791,1.0284943905870905,-58.40906992305667,60.46605870423085,53.546316729456464,45.47517611492379,61.61745734398914,8.722548289663697,7.245313558963993,10.199783020363402
2028-01-01,25.095800188172685,23.80561662127925,26.38598375506612,9.610915084688768,8.553424783622223,10.668405385755314,1.095035483974296,-58.34223465458332,60.53230562253191,51.89907736812624,43.827989430448916,59.97016530580357,9.591249526354531,8.114036263653183,11.068462789055879
2028-02-01,26.66494829505552,25.37461337086276,27.95528321924828,11.477828599723095,10.419458811898028,12.536198387548161,19.95573640445971,-39.469229385707266,79.38070219462668,47.39692383304514,39.325835909166585,55.4680117569237,9.474520576853715,7.997307314333938,10.951733839373492
2028-03-01,25.76266596950914,24.472238264720517,27.053093674297763,12.755761556143367,11.696738557646801,13.814784554639933,72.3360249768955,13.157423950636996,131.514626003154,58.81540824063673,50.74432031977076,66.88649616150269,6.646809458591412,5.169596196071689,8.124022721111135
2028-04-01,26.593567042005596,25.303082461260523,27.88405162275067,13.052792270095084,11.993284010470418,14.11230052971975,99.38948404817728,40.244472108251635,158.53449598810292,51.499949619772075,43.42886169941211,59.57103754013204,7.647351676417476,6.170138413897753,9.1245649389372
2028-05-01,26.5007006998169,25.21018125247665,27.791220147157148,13.487048665137582,12.427179865425751,14.546917464849413,94.95351248828298,35.813071023088426,154.09395395347752,57.15278040193513,49.08169248164941,65.22386832222085,6.384735756505319,4.907522493985596,7.861949019025042
